id,age,gender,zip_code,race,name,dob
492,78,male,56016,gold,Jarrod Welch,1942-07-07
493,98,female,56012,bronze,Felicidad Senger,1922-11-23
494,66,female,56016,bronze,Kum Bogisich,1954-04-03
495,69,male,56019,gold,Korey Marquardt,1952-01-28
496,76,male,56013,bronze,Long Gottlieb,1944-04-09
497,82,male,56017,gold,Edwardo Mertz,1939-01-05
498,97,female,56014,gold,Aracely Gaylord,1923-06-10
499,95,male,56017,bronze,Dino Rodriguez,1926-01-09
500,94,female,56021,silver,Yuko Larson,1926-12-03
501,90,male,56013,gold,Joel Stiedemann,1930-09-21
502,99,male,56021,bronze,Filiberto Powlowski,1921-11-12
503,100,male,56014,gold,Jamar Lueilwitz,1921-01-22
504,85,male,56021,silver,Lee Waters,1936-01-28
505,72,female,56012,gold,Kelsi Herzog,1948-08-28
506,89,male,56014,bronze,Truman Jerde,1932-02-23
507,102,female,56019,gold,Tennille Hintz,1918-07-09
508,104,male,56016,gold,Ernest Rau,1916-05-25
509,65,male,56019,silver,Edison Casper,1956-01-01
510,99,female,56016,silver,Ling Conn,1921-09-28
511,71,male,56014,gold,Shane Williamson,1949-11-15
512,87,male,56013,bronze,Pablo Sawayn,1933-05-12
513,100,female,56014,silver,Lavera Jast,1920-05-05
514,97,female,56013,gold,Celesta Rau,1923-11-09
515,90,female,56020,gold,Thomasena Sawayn,1930-11-21
516,65,male,56016,gold,Trenton Robel,1955-11-24
517,96,female,56017,silver,Jonna Toy,1924-07-10
518,96,male,56018,silver,Luke Howell,1924-12-10
519,78,male,56013,bronze,Don Daugherty,1942-04-07
520,86,female,56015,gold,Sheena Aufderhar,1935-01-19
521,94,male,56018,bronze,Jay Smith,1926-06-06
522,86,male,56021,gold,Bryce Weber,1935-01-10
523,72,male,56017,gold,Brad Kunze,1949-02-16
524,102,female,56020,gold,Jayne Metz,1919-01-10
525,65,female,56020,gold,Claretha Wilderman,1955-08-05
526,104,male,56014,bronze,Jarrod Kub,1916-04-12
527,75,male,56014,bronze,Sidney Parisian,1946-01-23
528,86,female,56015,silver,Shari Prosacco,1934-10-24
529,84,female,56018,bronze,Caprice Heller,1936-12-05
530,103,male,56016,bronze,Tommy Schowalter,1917-08-23
531,85,female,56014,bronze,Idell Glover,1935-10-09
532,80,male,56013,silver,Seth Schumm,1940-08-21
533,80,female,56015,silver,Izola Stanton,1940-08-07
534,66,female,56021,bronze,Katherin Adams,1954-05-12
535,65,female,56020,gold,Patrica MacGyver,1955-10-16
536,101,female,56017,gold,Cherry Cartwright,1919-09-25
537,73,male,56018,gold,Henry Wunsch,1947-05-09
538,103,male,56014,silver,Jarvis Keebler,1918-02-15
539,75,female,56018,bronze,Laurette Wehner,1946-02-11
540,72,female,56018,silver,Mia Flatley,1948-12-11
541,98,male,56021,gold,Eldridge Kautzer,1922-12-25
542,76,female,56019,silver,Sherill Terry,1945-01-26
543,67,male,56018,bronze,Noe Reichert,1954-02-25
544,92,female,56013,gold,Terrie Feest,1928-12-30
545,87,male,56016,gold,Ahmad Crist,1933-10-11
546,94,female,56014,silver,Sunshine Jerde,1926-04-27
547,69,female,56017,silver,Jesenia Abernathy,1952-01-14
548,81,female,56013,bronze,Teofila Altenwerth,1939-05-02
549,95,male,56019,bronze,Granville Moore,1925-06-04
550,93,male,56018,silver,Carroll Goyette,1927-07-09
551,84,female,56012,bronze,Viki Metz,1936-08-05
552,77,male,56015,gold,Cristopher Senger,1943-08-24
553,67,male,56017,silver,Joan Roob,1954-01-20
554,71,female,56017,gold,Maira Moore,1949-04-28
555,101,male,56013,gold,Stacey Goldner,1919-10-20
556,72,female,56014,bronze,Tynisha Lindgren,1948-08-17
557,78,female,56012,silver,Tomiko Emmerich,1942-03-23
558,66,male,56013,gold,Cliff Moen,1954-03-29
559,97,female,56021,gold,Shanelle Nader,1923-11-20
560,83,male,56018,silver,Quincy Pollich,1938-01-05
561,77,female,56016,bronze,Adelaide Thompson,1943-04-21
562,93,female,56017,gold,Hulda Langworth,1927-07-02
563,102,male,56016,bronze,Neil Moen,1918-03-17
564,66,male,56020,silver,Julius Kshlerin,1954-09-26
565,93,male,56015,bronze,Kristopher Lang,1928-01-23
566,81,female,56015,silver,Janine Lehner,1939-11-26
567,65,male,56018,bronze,Nick Shanahan,1955-12-05
568,76,female,56017,silver,Marion Block,1944-04-07
569,84,female,56015,gold,Simona Schumm,1936-08-17
570,85,male,56012,bronze,Carl Beier,1935-04-15
571,102,male,56014,gold,Nathanael Braun,1918-10-31
572,78,female,56019,silver,Elia Osinski,1942-12-26
573,83,male,56018,bronze,Daron Herman,1937-03-26
574,72,female,56020,gold,Yung Abernathy,1948-11-14
575,91,male,56014,bronze,Lamont Leuschke,1929-11-18
576,68,female,56015,gold,Charolette Sipes,1952-10-06
577,98,male,56014,gold,Porter Murphy,1923-02-09
578,104,male,56015,bronze,Karl Satterfield,1916-11-22
579,88,female,56019,gold,Rebeca Monahan,1932-10-23
580,92,male,56021,bronze,Ivan Leuschke,1928-08-25
581,82,male,56012,silver,Johnathon VonRueden,1938-06-19
582,82,female,56016,gold,Blanca Harber,1938-03-31
583,90,female,56012,bronze,Minh Emard,1931-01-23
584,85,male,56017,bronze,Carrol Frami,1935-10-05
585,65,female,56013,gold,Romaine Wisozk,1955-11-14
586,83,male,56012,bronze,Clay Stiedemann,1937-04-23
587,66,female,56012,bronze,Callie Marvin,1954-03-11
588,99,male,56013,gold,Brendan Konopelski,1921-07-31
589,82,male,56012,gold,Augustine Douglas,1938-05-22
590,75,male,56012,gold,Brady Zboncak,1946-02-04
591,83,male,56012,gold,Branden Brakus,1937-11-01
592,98,female,56021,gold,Margart Durgan,1922-08-16
593,91,male,56016,silver,Winston Kassulke,1929-05-12
594,95,male,56018,bronze,Gil Walker,1926-01-19
595,104,male,56013,gold,Royce Ebert,1916-03-24
596,71,male,56020,bronze,Martin Rolfson,1949-09-10
597,102,female,56015,bronze,Sabrina Lesch,1918-07-01
598,67,female,56017,bronze,Claretta Stehr,1953-10-12
599,71,male,56015,bronze,Merlin Boehm,1949-06-13
600,75,female,56018,gold,Fred Miller,1945-12-24
601,85,female,56016,bronze,Dolores Boehm,1935-05-19
602,67,female,56018,silver,Vicki Watsica,1953-12-05
603,67,male,56017,gold,Vincenzo Zemlak,1953-04-03
604,101,female,56015,gold,Shona Haag,1919-03-09
605,88,female,56021,bronze,Johanne Zemlak,1932-03-22
606,91,female,56021,bronze,Anneliese White,1929-12-11
607,91,female,56012,bronze,Filomena Marks,1929-04-15
608,91,female,56017,bronze,Tu Hilpert,1929-12-04
609,98,male,56020,silver,Ted Torp,1922-03-24
610,98,male,56017,silver,Will Crist,1922-06-12
611,74,male,56012,bronze,Dalton Wiza,1946-09-20
612,70,male,56017,gold,Leon Stokes,1950-03-30
613,90,female,56014,silver,Lacresha Gutmann,1931-03-03
614,97,female,56016,gold,Kristle Anderson,1924-02-20
615,68,female,56019,bronze,Brigette Mann,1952-11-06
616,99,female,56013,bronze,Rhiannon Schmitt,1921-05-16
617,72,male,56014,silver,Milton Reynolds,1948-10-07
618,71,female,56019,gold,Antonio Bednar,1949-06-21
619,75,female,56021,silver,Clotilde Homenick,1945-05-30
620,98,female,56020,silver,Wai Lebsack,1922-03-20
621,69,female,56020,gold,Antonia Miller,1951-10-04
622,95,male,56013,silver,Myles Strosin,1925-12-15
623,102,female,56021,gold,Gerri Hagenes,1918-06-24
624,95,male,56018,gold,Randal Reinger,1925-09-05
625,103,male,56016,gold,Rodney Lindgren,1917-05-02
626,94,male,56013,silver,Carter Schmitt,1926-09-03
627,66,female,56015,silver,Brittney Morissette,1954-11-07
628,68,male,56021,bronze,Bryan Sawayn,1952-05-03
629,99,male,56013,bronze,Cristopher Gleason,1921-09-17
630,88,male,56016,gold,Antonio Boyer,1932-11-23
631,95,female,56019,gold,Saran Moore,1925-05-02
632,92,female,56016,gold,Hortencia Raynor,1928-05-01
633,80,female,56019,bronze,Corey Stanton,1941-02-11
634,102,female,56016,bronze,Mafalda Greenfelder,1918-09-29
635,81,female,56015,silver,Lacresha Reichert,1939-03-24
636,70,female,56013,gold,Kirsten Thompson,1950-12-29
637,73,male,56019,bronze,Alfred Bahringer,1948-01-27
638,88,male,56021,bronze,Desmond Bayer,1932-05-07
639,69,female,56020,silver,Bobbye Berge,1951-09-21
640,77,female,56017,gold,Ruthanne Lind,1943-12-23
641,90,male,56018,gold,Russ Marquardt,1931-02-02
642,102,female,56021,bronze,Shae Beier,1918-09-08
643,74,female,56021,silver,Romana Harris,1947-01-16
644,81,male,56014,silver,Efren Streich,1940-01-28
645,83,male,56013,gold,Colton Parisian,1937-11-06
646,103,female,56021,gold,Reva Kassulke,1917-10-17
647,101,female,56013,gold,Vallie Considine,1919-12-09
648,101,female,56018,silver,Katharina Deckow,1919-12-27
649,99,male,56020,bronze,Stewart McGlynn,1922-03-07
650,85,male,56019,gold,Gilbert Hansen,1935-05-16
651,103,male,56018,gold,Carl Dickens,1917-09-30
652,100,male,56015,silver,Norris Lehner,1920-10-08
653,92,female,56012,gold,Hiroko Bergstrom,1928-04-06
654,76,female,56020,silver,Liane Lakin,1944-05-29
655,86,male,56015,gold,Kyle Bruen,1934-06-07
656,91,female,56021,gold,Marilee Greenfelder,1929-08-23
657,83,male,56018,gold,Dennis Rodriguez,1937-12-29
658,87,female,56021,silver,Tamie Borer,1933-07-01
659,100,female,56019,silver,Arvilla Trantow,1920-04-14
660,101,male,56018,gold,Joaquin Emmerich,1919-07-09
661,96,male,56020,silver,Errol Schimmel,1924-08-14
662,80,male,56013,gold,Jimmy Ritchie,1940-06-03
663,77,male,56020,silver,Gerard Jakubowski,1943-03-14
664,93,male,56020,bronze,Milton Schroeder,1927-04-02
665,72,female,56015,gold,Emmaline Kutch,1948-12-05
666,83,female,56013,silver,Lore Nicolas,1937-11-19
667,71,male,56012,bronze,Hubert Durgan,1949-11-06
668,71,male,56016,gold,Phil Williamson,1949-12-18
669,82,female,56016,silver,Earlean Cole,1938-07-24
670,80,female,56012,gold,Vivienne Denesik,1940-04-07
671,66,female,56012,bronze,Many Spencer,1954-11-25
672,67,male,56017,gold,Jeremy O'Connell,1953-03-22
673,84,female,56012,gold,Sima Smitham,1937-02-25
674,102,female,56017,silver,Myriam Haag,1919-01-09
675,71,female,56012,gold,Pearlie Murray,1950-01-03
676,73,female,56014,silver,Isa Runolfsdottir,1947-11-04
677,66,male,56019,bronze,Cyril Treutel,1954-08-09
678,75,male,56012,silver,Whitney Mosciski,1946-02-03
679,88,female,56012,silver,Rosio Corwin,1932-07-04
680,73,male,56021,bronze,Chung Quitzon,1948-02-07
681,87,female,56014,bronze,Irmgard Jacobi,1933-08-20
682,75,male,56017,silver,Myles Lehner,1945-05-22
683,99,male,56021,gold,Guadalupe O'Conner,1921-12-05
684,86,female,56018,gold,Britta Bosco,1934-06-06
685,69,female,56014,silver,Larita Turcotte,1951-12-23
686,84,male,56020,bronze,Salvador Kozey,1936-05-16
687,82,female,56019,silver,Lucile Zboncak,1938-10-12
688,75,male,56019,bronze,Steve Stiedemann,1945-04-21
689,82,male,56016,bronze,Gilberto Franecki,1938-07-24
690,94,male,56019,bronze,Oliver Keeling,1926-09-07
691,89,female,56014,gold,Georgina Altenwerth,1931-09-10
692,80,female,56015,silver,Holley Haley,1940-07-23
693,91,female,56013,silver,Joye Little,1929-05-05
694,89,male,56021,silver,Colton Swift,1931-11-23
695,96,male,56014,gold,Lucas Padberg,1924-11-08
696,82,female,56015,gold,Kaycee Pouros,1938-05-12
697,73,female,56017,gold,Leora Jacobson,1947-11-29
698,86,male,56012,silver,Jordan Rogahn,1934-09-27
699,73,female,56015,bronze,Tillie Macejkovic,1947-09-27
700,77,male,56016,bronze,Rosendo Rolfson,1943-06-22
701,86,female,56016,gold,Babara Stehr,1935-01-07
702,99,female,56019,silver,Izetta Rutherford,1921-10-19
703,78,female,56019,silver,Lennie Glover,1942-03-09
704,76,female,56020,silver,Clarine Ferry,1944-08-29
705,86,male,56014,silver,Brendon Stamm,1935-01-25
706,80,male,56020,gold,Jose Sporer,1940-03-20
707,83,male,56014,gold,Elliot Erdman,1937-07-05
708,72,female,56018,gold,Roseanne Zulauf,1949-01-03
709,70,male,56014,bronze,Bernardo Pollich,1950-06-19
710,78,male,56016,gold,Jamal Purdy,1942-09-21
711,68,female,56017,bronze,Marvis Goldner,1953-01-30
712,84,female,56021,gold,Halina Anderson,1936-09-21
713,68,female,56013,bronze,Nilsa Adams,1952-08-09
714,103,male,56018,gold,Kent Daugherty,1917-12-16
715,74,male,56013,silver,Erick Dicki,1946-07-05
716,65,male,56019,bronze,Dion Hodkiewicz,1955-07-12
717,86,male,56019,bronze,Louie Feil,1934-12-12
718,74,male,56012,silver,Taylor Mraz,1947-02-23
719,81,male,56021,bronze,Dino Hand,1939-06-08
720,72,male,56018,silver,Winfred VonRueden,1948-09-02
721,96,male,56012,silver,Lance Sipes,1925-02-17
722,92,female,56015,bronze,Alma Terry,1928-11-04
723,103,male,56020,bronze,Blair Fay,1918-01-19
724,100,male,56015,silver,Alfredo Botsford,1921-02-13
725,65,male,56012,bronze,Reed Hilpert,1955-12-05
726,74,female,56018,gold,Versie Hoeger,1946-08-08
727,96,female,56019,silver,Mellisa Murazik,1925-01-22
728,98,female,56015,silver,Luis Champlin,1923-02-05
729,89,male,56015,gold,Wes Goyette,1931-09-28
730,82,male,56020,gold,Emery Ernser,1938-11-05
731,74,male,56021,gold,Shannon Dibbert,1946-03-26
732,91,male,56019,bronze,Ned Schultz,1929-08-11
733,104,female,56016,gold,Jenine Mertz,1916-09-05
734,69,male,56018,silver,Deshawn Collier,1951-05-29
735,82,female,56012,silver,Melany Hyatt,1938-10-14
736,68,female,56020,gold,Tommye Flatley,1952-12-19
737,80,female,56018,gold,Krystina Turcotte,1941-02-03
738,94,female,56013,silver,Pearlie Bechtelar,1926-05-06
739,86,female,56021,silver,Francie Krajcik,1934-05-24
740,85,female,56016,silver,Deloise Altenwerth,1935-05-30
741,89,male,56017,bronze,Shayne Morar,1931-03-14
742,86,male,56020,silver,Clifford Smitham,1935-03-09
743,65,female,56020,silver,Tabitha Smith,1955-07-13
744,86,female,56014,bronze,Phuong Marquardt,1935-01-29
745,91,male,56017,silver,Mitch Leannon,1929-08-27
746,79,female,56015,silver,Lashay Schoen,1941-05-11
747,99,male,56019,bronze,Robin Koelpin,1921-04-18
748,103,male,56016,silver,Sammy Dickens,1918-02-03
749,78,female,56020,silver,Lauran Jenkins,1942-09-06
750,102,female,56021,bronze,Mandie Green,1919-02-12
751,84,female,56018,gold,Isabelle Treutel,1936-11-15
752,65,female,56020,silver,Kathline Cole,1956-03-09
753,81,female,56012,gold,Natacha Hermann,1939-10-02
754,65,female,56017,bronze,Tianna Roberts,1956-02-10
755,94,female,56015,silver,Emilia Borer,1926-10-02
756,84,female,56017,silver,Nohemi Donnelly,1936-05-12
757,67,female,56013,silver,Lovella Abbott,1953-10-02
758,104,female,56016,silver,Carrol Hessel,1916-10-13
759,78,male,56018,bronze,Dallas Muller,1942-03-22
760,94,female,56018,gold,Annemarie Rowe,1926-12-30
761,83,male,56013,silver,Courtney Shields,1937-07-13
762,66,female,56012,gold,Agueda Kozey,1955-01-08
763,86,female,56020,bronze,Ressie Witting,1934-09-03
764,84,female,56019,bronze,Whitley Daugherty,1936-11-13
765,97,male,56017,bronze,Irvin Bahringer,1923-06-14
766,82,male,56015,bronze,Blaine Connelly,1938-07-06
767,98,female,56014,silver,Delois Kozey,1923-01-07
768,75,female,56019,bronze,Emma Lowe,1945-08-12
769,82,female,56014,gold,Donita West,1938-10-19
770,66,female,56014,silver,Laree Bode,1954-03-31
771,83,male,56013,silver,Clair Blick,1938-01-07
772,97,female,56019,silver,Geneva Jacobs,1923-09-13
773,85,female,56013,bronze,Aundrea Zulauf,1935-07-21
774,75,male,56014,gold,Carl Mueller,1945-07-12
775,66,male,56018,gold,Brooks Sawayn,1954-04-24
776,73,female,56019,bronze,Thomasine Ryan,1947-05-18
777,94,female,56017,gold,Essie Hoeger,1926-12-27
778,79,female,56018,silver,Kellye Simonis,1941-11-17
779,75,female,56018,bronze,Selma Brakus,1945-11-20
780,102,female,56020,gold,Kenisha Kuhn,1918-05-24
781,103,male,56018,silver,Louis Reynolds,1917-09-15
782,81,female,56014,gold,Willodean Heaney,1939-07-15
783,69,male,56015,bronze,Orval Mayer,1951-09-13
784,66,female,56013,bronze,Vivien Fritsch,1954-11-05
785,99,female,56019,gold,Bernadine Streich,1921-06-16
786,72,female,56019,gold,Larae Wolff,1949-03-09
787,87,male,56015,gold,Edwardo Kemmer,1933-08-29
788,76,female,56016,bronze,Colby Stoltenberg,1944-03-29
789,71,male,56015,gold,Mikel Simonis,1949-06-19
790,77,male,56012,silver,Lyndon Streich,1943-09-02
791,73,female,56021,silver,Janet Wilkinson,1947-07-19
792,91,female,56019,bronze,Bridget Grady,1929-05-28
793,104,female,56016,silver,Nelda Pacocha,1917-02-01
794,83,female,56016,gold,Renata Wisozk,1937-06-26
795,73,male,56021,silver,Gregory Goyette,1947-11-28
796,101,male,56019,bronze,Luigi Kuhn,1919-04-02
797,85,male,56020,bronze,Johnnie Koepp,1935-06-20
798,89,male,56016,gold,Larry Mann,1931-03-28
799,97,female,56021,silver,Elvina Stanton,1923-12-09
800,79,male,56019,bronze,Sanford Hettinger,1941-11-27
801,75,female,56016,silver,Gretchen Mohr,1946-02-05
802,84,female,56015,silver,Jaime Willms,1937-02-24
803,82,female,56021,bronze,Lorraine Herzog,1938-10-18
804,80,male,56012,silver,Olin Mosciski,1940-12-20
805,68,female,56020,bronze,Ingeborg Keebler,1952-04-04
806,70,female,56014,bronze,Fernande Dach,1950-10-25
807,72,male,56018,bronze,Booker Bins,1948-08-13
808,66,female,56016,silver,Ressie Schroeder,1954-10-18
809,67,male,56014,silver,Howard Mitchell,1953-11-04
810,99,female,56020,silver,Kristle Volkman,1922-02-05
811,100,male,56018,gold,Rex Schulist,1921-02-16
812,73,male,56014,bronze,Bryant Donnelly,1947-04-27
813,76,female,56017,gold,Grisel Pfannerstill,1944-09-12
814,69,female,56018,bronze,Randee Kuvalis,1951-10-11
815,76,male,56015,bronze,Quentin Macejkovic,1945-01-18
816,75,male,56019,gold,Odis Greenfelder,1945-05-18
817,78,female,56020,silver,Hollie Gutkowski,1942-07-11
818,82,female,56015,gold,Tessie Yost,1938-11-22
819,87,female,56013,bronze,Emilie Huels,1933-08-18
820,78,female,56013,silver,Harold Hickle,1942-05-07
821,98,female,56013,bronze,Yuriko Zboncak,1922-07-31
822,86,male,56017,bronze,Eduardo Ward,1934-12-29
823,91,male,56016,silver,Zane Schmeler,1929-09-05
824,100,male,56017,gold,Zachery Greenfelder,1920-06-19
825,83,male,56015,silver,Alex White,1937-06-25
826,97,male,56013,silver,Ed Hackett,1923-12-27
827,84,male,56018,gold,Lino Stanton,1936-08-12
828,72,female,56019,silver,Lela Wiza,1948-08-20
829,86,male,56018,silver,Phillip Hilll,1934-09-23
830,90,female,56018,silver,Brynn Schaden,1930-03-24
831,94,female,56014,silver,Micaela Jones,1926-07-26
832,99,female,56016,silver,Linda Wolff,1921-08-12
833,68,male,56013,silver,Raymond Schoen,1952-11-21
834,97,female,56021,silver,Annita Hartmann,1923-12-23
835,74,male,56012,bronze,Cole Kunde,1946-09-07
836,68,male,56012,gold,Terry Johnson,1952-05-07
837,97,male,56021,gold,Marcelino Hermann,1924-02-08
838,78,female,56018,bronze,Cecelia Stark,1943-01-28
839,65,female,56016,silver,Bari Schoen,1955-12-21
840,86,female,56014,gold,Melisa Hermann,1934-09-19
841,104,male,56013,gold,Calvin Trantow,1917-01-07
842,77,male,56018,bronze,Tracey Conroy,1943-04-21
843,92,male,56013,silver,Jacob Stoltenberg,1928-12-27
844,87,male,56019,gold,Anton Ernser,1933-03-20
845,82,female,56018,bronze,Arielle Toy,1938-12-18
846,103,female,56012,bronze,Karol Halvorson,1918-01-07
847,87,female,56018,bronze,Vina Beer,1933-11-26
848,65,female,56014,silver,Kiara Spencer,1956-01-02
849,91,female,56013,gold,Florence Kling,1929-07-30
850,65,female,56017,bronze,Lesha Schmitt,1955-08-08
851,65,female,56015,silver,Nancee Lueilwitz,1955-04-08
852,79,female,56012,gold,Grisel Friesen,1941-12-10
853,76,male,56015,gold,Rolf White,1944-07-13
854,98,male,56014,silver,Truman Will,1922-05-25
855,66,male,56017,gold,Hobert Luettgen,1954-04-20
856,90,female,56014,bronze,Christene Hills,1930-05-18
857,78,female,56014,gold,Sebrina Kreiger,1942-05-02
858,95,female,56020,gold,Serafina Halvorson,1925-09-11
859,102,male,56019,bronze,Adalberto Bernhard,1918-08-18
860,93,male,56019,silver,Don Waelchi,1927-06-02
861,78,male,56018,bronze,Miquel Wiegand,1943-01-13
862,79,female,56020,gold,Veta D'Amore,1941-08-21
863,81,female,56019,silver,Candice Barrows,1939-08-28
864,89,male,56021,silver,Donnell Reilly,1931-11-06
865,82,female,56013,gold,Letisha Larson,1938-11-07
866,93,female,56018,gold,Elsy Leffler,1927-07-10
867,78,female,56016,gold,Lin Armstrong,1942-03-29
868,68,male,56017,bronze,Modesto Schuppe,1952-07-22
869,90,male,56013,silver,Toby Ratke,1930-08-14
870,94,male,56021,gold,Homer Rolfson,1926-10-31
871,65,male,56013,bronze,Wally Christiansen,1955-07-04
872,95,male,56012,gold,Terrence Klein,1925-08-08
873,97,male,56020,gold,Hector Medhurst,1923-09-26
874,88,male,56019,gold,Ruben Toy,1932-10-10
875,80,male,56019,bronze,Robbie Gaylord,1941-02-05
876,87,female,56015,silver,Malvina Heller,1933-07-22
877,98,male,56014,bronze,Nick Larson,1922-09-15
878,96,male,56017,bronze,Jamie Moore,1924-10-02
879,78,female,56020,silver,Tamie Gulgowski,1943-01-10
880,68,male,56014,bronze,Angel McLaughlin,1952-03-29
881,79,male,56017,bronze,Walton Lubowitz,1941-03-09
882,76,female,56017,gold,Lieselotte Olson,1944-08-18
883,79,female,56014,bronze,Karima Harber,1942-03-08
